"","DtCaseOrDeathOrTest","Jurisdiction","NumCase"
"17476",2020-05-30,"COFFEE",0
"17477",2020-05-31,"COFFEE",4
"17478",2020-06-01,"COFFEE",4
"17479",2020-06-02,"COFFEE",6
"17480",2020-06-03,"COFFEE",3
"17481",2020-06-04,"COFFEE",4
"17482",2020-06-05,"COFFEE",2
"17483",2020-06-06,"COFFEE",3
"17484",2020-06-07,"COFFEE",0
"17485",2020-06-08,"COFFEE",6
"17486",2020-06-09,"COFFEE",3
"17487",2020-06-10,"COFFEE",4
"17488",2020-06-11,"COFFEE",6
"17489",2020-06-12,"COFFEE",6
"17490",2020-06-13,"COFFEE",6
"17491",2020-06-14,"COFFEE",0
"17492",2020-06-15,"COFFEE",7
"17493",2020-06-16,"COFFEE",8
"17494",2020-06-17,"COFFEE",4
"17495",2020-06-18,"COFFEE",7
"17496",2020-06-19,"COFFEE",6
"17497",2020-06-20,"COFFEE",3
"17498",2020-06-21,"COFFEE",2
"17499",2020-06-22,"COFFEE",11
"17500",2020-06-23,"COFFEE",3
"17501",2020-06-24,"COFFEE",5
"17502",2020-06-25,"COFFEE",6
"17503",2020-06-26,"COFFEE",8
"17504",2020-06-27,"COFFEE",1
"17505",2020-06-28,"COFFEE",3
"17506",2020-06-29,"COFFEE",6
"17507",2020-06-30,"COFFEE",15
"17508",2020-07-01,"COFFEE",8
"17509",2020-07-02,"COFFEE",16
"17510",2020-07-03,"COFFEE",4
"17511",2020-07-04,"COFFEE",5
"17512",2020-07-05,"COFFEE",5
"17513",2020-07-06,"COFFEE",18
"17514",2020-07-07,"COFFEE",23
"17515",2020-07-08,"COFFEE",18
"17516",2020-07-09,"COFFEE",15
"17517",2020-07-10,"COFFEE",21
"17518",2020-07-11,"COFFEE",4
"17519",2020-07-12,"COFFEE",8
"17520",2020-07-13,"COFFEE",17
"17521",2020-07-14,"COFFEE",31
"17522",2020-07-15,"COFFEE",9
"17523",2020-07-16,"COFFEE",22
"17524",2020-07-17,"COFFEE",18
"17525",2020-07-18,"COFFEE",11
"17526",2020-07-19,"COFFEE",15
"17527",2020-07-20,"COFFEE",19
"17528",2020-07-21,"COFFEE",19
"17529",2020-07-22,"COFFEE",14
"17530",2020-07-23,"COFFEE",11
"17531",2020-07-24,"COFFEE",3
"17532",2020-07-25,"COFFEE",8
"17533",2020-07-26,"COFFEE",3
"17534",2020-07-27,"COFFEE",20
"17535",2020-07-28,"COFFEE",22
"17536",2020-07-29,"COFFEE",20
"17537",2020-07-30,"COFFEE",11
"17538",2020-07-31,"COFFEE",17
"17539",2020-08-01,"COFFEE",13
"17540",2020-08-02,"COFFEE",14
"17541",2020-08-03,"COFFEE",15
"17542",2020-08-04,"COFFEE",20
"17543",2020-08-05,"COFFEE",13
"17544",2020-08-06,"COFFEE",15
"17545",2020-08-07,"COFFEE",23
"17546",2020-08-08,"COFFEE",7
"17547",2020-08-09,"COFFEE",4
"17548",2020-08-10,"COFFEE",13
"17549",2020-08-11,"COFFEE",12
"17550",2020-08-12,"COFFEE",15
"17551",2020-08-13,"COFFEE",9
"17552",2020-08-14,"COFFEE",14
"17553",2020-08-15,"COFFEE",6
"17554",2020-08-16,"COFFEE",2
"17555",2020-08-17,"COFFEE",13
"17556",2020-08-18,"COFFEE",9
"17557",2020-08-19,"COFFEE",12
"17558",2020-08-20,"COFFEE",7
"17559",2020-08-21,"COFFEE",17
"17560",2020-08-22,"COFFEE",8
"17561",2020-08-23,"COFFEE",7
"17562",2020-08-24,"COFFEE",14
"17563",2020-08-25,"COFFEE",15
"17564",2020-08-26,"COFFEE",12
"17565",2020-08-27,"COFFEE",9
"17566",2020-08-28,"COFFEE",18
"17567",2020-08-29,"COFFEE",2
"17568",2020-08-30,"COFFEE",11
"17569",2020-08-31,"COFFEE",9
"17570",2020-09-01,"COFFEE",15
"17571",2020-09-02,"COFFEE",8
"17572",2020-09-03,"COFFEE",10
"17573",2020-09-04,"COFFEE",5
"17574",2020-09-05,"COFFEE",5
"17575",2020-09-06,"COFFEE",3
"17576",2020-09-07,"COFFEE",8
"17577",2020-09-08,"COFFEE",10
"17578",2020-09-09,"COFFEE",8
"17579",2020-09-10,"COFFEE",4
"17580",2020-09-11,"COFFEE",12
"17581",2020-09-12,"COFFEE",3
"17582",2020-09-13,"COFFEE",7
"17583",2020-09-14,"COFFEE",7
"17584",2020-09-15,"COFFEE",4
"17585",2020-09-16,"COFFEE",11
"17586",2020-09-17,"COFFEE",15
"17587",2020-09-18,"COFFEE",5
"17588",2020-09-19,"COFFEE",8
"17589",2020-09-20,"COFFEE",8
"17590",2020-09-21,"COFFEE",13
"17591",2020-09-22,"COFFEE",16
"17592",2020-09-23,"COFFEE",6
"17593",2020-09-24,"COFFEE",11
"17594",2020-09-25,"COFFEE",12
"17595",2020-09-26,"COFFEE",5
"17596",2020-09-27,"COFFEE",3
"17597",2020-09-28,"COFFEE",7
"17598",2020-09-29,"COFFEE",17
"17599",2020-09-30,"COFFEE",12
"17600",2020-10-01,"COFFEE",12
"17601",2020-10-02,"COFFEE",7
"17602",2020-10-03,"COFFEE",7
"17603",2020-10-04,"COFFEE",5
"17604",2020-10-05,"COFFEE",15
"17605",2020-10-06,"COFFEE",14
"17606",2020-10-07,"COFFEE",16
"17607",2020-10-08,"COFFEE",14
"17608",2020-10-09,"COFFEE",11
"17609",2020-10-10,"COFFEE",9
"17610",2020-10-11,"COFFEE",14
"17611",2020-10-12,"COFFEE",14
"17612",2020-10-13,"COFFEE",23
"17613",2020-10-14,"COFFEE",22
"17614",2020-10-15,"COFFEE",17
"17615",2020-10-16,"COFFEE",16
"17616",2020-10-17,"COFFEE",8
"17617",2020-10-18,"COFFEE",10
"17618",2020-10-19,"COFFEE",27
"17619",2020-10-20,"COFFEE",17
"17620",2020-10-21,"COFFEE",18
"17621",2020-10-22,"COFFEE",15
"17622",2020-10-23,"COFFEE",17
"17623",2020-10-24,"COFFEE",11
"17624",2020-10-25,"COFFEE",7
"17625",2020-10-26,"COFFEE",29
"17626",2020-10-27,"COFFEE",17
"17627",2020-10-28,"COFFEE",19
"17628",2020-10-29,"COFFEE",13
"17629",2020-10-30,"COFFEE",10
"17630",2020-10-31,"COFFEE",12
"17631",2020-11-01,"COFFEE",13
"17632",2020-11-02,"COFFEE",28
"17633",2020-11-03,"COFFEE",14
"17634",2020-11-04,"COFFEE",16
"17635",2020-11-05,"COFFEE",25
"17636",2020-11-06,"COFFEE",10
"17637",2020-11-07,"COFFEE",18
"17638",2020-11-08,"COFFEE",17
"17639",2020-11-09,"COFFEE",35
"17640",2020-11-10,"COFFEE",34
"17641",2020-11-11,"COFFEE",38
"17642",2020-11-12,"COFFEE",24
"17643",2020-11-13,"COFFEE",17
"17644",2020-11-14,"COFFEE",8
"17645",2020-11-15,"COFFEE",10
"17646",2020-11-16,"COFFEE",32
"17647",2020-11-17,"COFFEE",23
"17648",2020-11-18,"COFFEE",26
"17649",2020-11-19,"COFFEE",15
"17650",2020-11-20,"COFFEE",15
"17651",2020-11-21,"COFFEE",25
"17652",2020-11-22,"COFFEE",20
"17653",2020-11-23,"COFFEE",26
"17654",2020-11-24,"COFFEE",23
"17655",2020-11-25,"COFFEE",24
"17656",2020-11-26,"COFFEE",12
"17657",2020-11-27,"COFFEE",13
"17658",2020-11-28,"COFFEE",14
"17659",2020-11-29,"COFFEE",19
"17660",2020-11-30,"COFFEE",46
"17661",2020-12-01,"COFFEE",54
"17662",2020-12-02,"COFFEE",34
"17663",2020-12-03,"COFFEE",29
"17664",2020-12-04,"COFFEE",27
"17665",2020-12-05,"COFFEE",29
"17666",2020-12-06,"COFFEE",26
"17667",2020-12-07,"COFFEE",52
"17668",2020-12-08,"COFFEE",37
"17669",2020-12-09,"COFFEE",41
"17670",2020-12-10,"COFFEE",37
"17671",2020-12-11,"COFFEE",39
"17672",2020-12-12,"COFFEE",21
"17673",2020-12-13,"COFFEE",32
"17674",2020-12-14,"COFFEE",65
"17675",2020-12-15,"COFFEE",51
"17676",2020-12-16,"COFFEE",37
"17677",2020-12-17,"COFFEE",45
"17678",2020-12-18,"COFFEE",16
"17679",2020-12-19,"COFFEE",26
"17680",2020-12-20,"COFFEE",21
"17681",2020-12-21,"COFFEE",53
"17682",2020-12-22,"COFFEE",46
"17683",2020-12-23,"COFFEE",42
"17684",2020-12-24,"COFFEE",27
"17685",2020-12-25,"COFFEE",8
"17686",2020-12-26,"COFFEE",30
"17687",2020-12-27,"COFFEE",34
"17688",2020-12-28,"COFFEE",69
"17689",2020-12-29,"COFFEE",68
"17690",2020-12-30,"COFFEE",49
"17691",2020-12-31,"COFFEE",52
"17692",2021-01-01,"COFFEE",35
"17693",2021-01-02,"COFFEE",60
"17694",2021-01-03,"COFFEE",38
"17695",2021-01-04,"COFFEE",87
"17696",2021-01-05,"COFFEE",84
"17697",2021-01-06,"COFFEE",93
"17698",2021-01-07,"COFFEE",67
"17699",2021-01-08,"COFFEE",46
"17700",2021-01-09,"COFFEE",23
"17701",2021-01-10,"COFFEE",23
"17702",2021-01-11,"COFFEE",60
"17703",2021-01-12,"COFFEE",44
"17704",2021-01-13,"COFFEE",63
"17705",2021-01-14,"COFFEE",32
"17706",2021-01-15,"COFFEE",42
"17707",2021-01-16,"COFFEE",31
"17708",2021-01-17,"COFFEE",30
"17709",2021-01-18,"COFFEE",41
"17710",2021-01-19,"COFFEE",49
"17711",2021-01-20,"COFFEE",46
"17712",2021-01-21,"COFFEE",38
"17713",2021-01-22,"COFFEE",33
"17714",2021-01-23,"COFFEE",22
"17715",2021-01-24,"COFFEE",27
"17716",2021-01-25,"COFFEE",44
"17717",2021-01-26,"COFFEE",33
"17718",2021-01-27,"COFFEE",38
"17719",2021-01-28,"COFFEE",34
"17720",2021-01-29,"COFFEE",17
"17721",2021-01-30,"COFFEE",13
"17722",2021-01-31,"COFFEE",7
"17723",2021-02-01,"COFFEE",20
"17724",2021-02-02,"COFFEE",32
"17725",2021-02-03,"COFFEE",14
"17726",2021-02-04,"COFFEE",13
"17727",2021-02-05,"COFFEE",25
"17728",2021-02-06,"COFFEE",9
"17729",2021-02-07,"COFFEE",6
"17730",2021-02-08,"COFFEE",14
"17731",2021-02-09,"COFFEE",17
"17732",2021-02-10,"COFFEE",11
"17733",2021-02-11,"COFFEE",10
"17734",2021-02-12,"COFFEE",9
"17735",2021-02-13,"COFFEE",7
"17736",2021-02-14,"COFFEE",3
"17737",2021-02-15,"COFFEE",12
"17738",2021-02-16,"COFFEE",11
"17739",2021-02-17,"COFFEE",7
"17740",2021-02-18,"COFFEE",8
"17741",2021-02-19,"COFFEE",4
"17742",2021-02-20,"COFFEE",6
"17743",2021-02-21,"COFFEE",4
"17744",2021-02-22,"COFFEE",9
"17745",2021-02-23,"COFFEE",7
"17746",2021-02-24,"COFFEE",7
"17747",2021-02-25,"COFFEE",4
"17748",2021-02-26,"COFFEE",6
"17749",2021-02-27,"COFFEE",6
"17750",2021-02-28,"COFFEE",2
"17751",2021-03-01,"COFFEE",8
"17752",2021-03-02,"COFFEE",4
"17753",2021-03-03,"COFFEE",2
"17754",2021-03-04,"COFFEE",6
"17755",2021-03-05,"COFFEE",3
"17756",2021-03-06,"COFFEE",5
"17757",2021-03-07,"COFFEE",7
"17758",2021-03-08,"COFFEE",2
"17759",2021-03-09,"COFFEE",7
"17760",2021-03-10,"COFFEE",4
"17761",2021-03-11,"COFFEE",1
"17762",2021-03-12,"COFFEE",2
"17763",2021-03-13,"COFFEE",4
"17764",2021-03-14,"COFFEE",1
"17765",2021-03-15,"COFFEE",0
"17766",2021-03-16,"COFFEE",4
"17767",2021-03-17,"COFFEE",3
"17768",2021-03-18,"COFFEE",3
"17769",2021-03-19,"COFFEE",4
"17770",2021-03-20,"COFFEE",2
"17771",2021-03-21,"COFFEE",6
"17772",2021-03-22,"COFFEE",6
"17773",2021-03-23,"COFFEE",1
"17774",2021-03-24,"COFFEE",6
"17775",2021-03-25,"COFFEE",1
"17776",2021-03-26,"COFFEE",4
"17777",2021-03-27,"COFFEE",0
"17778",2021-03-28,"COFFEE",1
"17779",2021-03-29,"COFFEE",3
"17780",2021-03-30,"COFFEE",4
"17781",2021-03-31,"COFFEE",3
"17782",2021-04-01,"COFFEE",6
"17783",2021-04-02,"COFFEE",2
"17784",2021-04-03,"COFFEE",3
"17785",2021-04-04,"COFFEE",1
"17786",2021-04-05,"COFFEE",3
"17787",2021-04-06,"COFFEE",10
"17788",2021-04-07,"COFFEE",2
"17789",2021-04-08,"COFFEE",3
"17790",2021-04-09,"COFFEE",6
"17791",2021-04-10,"COFFEE",1
"17792",2021-04-11,"COFFEE",7
"17793",2021-04-12,"COFFEE",10
"17794",2021-04-13,"COFFEE",13
"17795",2021-04-14,"COFFEE",5
"17796",2021-04-15,"COFFEE",4
"17797",2021-04-16,"COFFEE",3
"17798",2021-04-17,"COFFEE",2
"17799",2021-04-18,"COFFEE",2
"17800",2021-04-19,"COFFEE",3
"17801",2021-04-20,"COFFEE",6
"17802",2021-04-21,"COFFEE",0
"17803",2021-04-22,"COFFEE",4
"17804",2021-04-23,"COFFEE",4
"17805",2021-04-24,"COFFEE",0
"17806",2021-04-25,"COFFEE",5
"17807",2021-04-26,"COFFEE",3
"17808",2021-04-27,"COFFEE",3
"17809",2021-04-28,"COFFEE",8
"17810",2021-04-29,"COFFEE",6
"17811",2021-04-30,"COFFEE",4
"17812",2021-05-01,"COFFEE",5
"17813",2021-05-02,"COFFEE",3
"17814",2021-05-03,"COFFEE",7
"17815",2021-05-04,"COFFEE",6
"17816",2021-05-05,"COFFEE",9
"17817",2021-05-06,"COFFEE",3
"17818",2021-05-07,"COFFEE",2
"17819",2021-05-08,"COFFEE",2
"17820",2021-05-09,"COFFEE",1
"17821",2021-05-10,"COFFEE",1
"17822",2021-05-11,"COFFEE",2
"17823",2021-05-12,"COFFEE",4
"17824",2021-05-13,"COFFEE",3
"17825",2021-05-14,"COFFEE",5
"17826",2021-05-15,"COFFEE",1
"17827",2021-05-16,"COFFEE",2
"17828",2021-05-17,"COFFEE",2
"17829",2021-05-18,"COFFEE",4
"17830",2021-05-19,"COFFEE",1
"17831",2021-05-20,"COFFEE",2
"17832",2021-05-21,"COFFEE",4
"17833",2021-05-22,"COFFEE",2
"17834",2021-05-23,"COFFEE",1
"17835",2021-05-24,"COFFEE",2
"17836",2021-05-25,"COFFEE",3
"17837",2021-05-26,"COFFEE",1
"17838",2021-05-27,"COFFEE",2
"17839",2021-05-28,"COFFEE",1
"17840",2021-05-29,"COFFEE",1
"17841",2021-05-30,"COFFEE",0
"17842",2021-05-31,"COFFEE",0
"17843",2021-06-01,"COFFEE",3
"17844",2021-06-02,"COFFEE",2
"17845",2021-06-03,"COFFEE",2
"17846",2021-06-04,"COFFEE",2
"17847",2021-06-05,"COFFEE",0
"17848",2021-06-06,"COFFEE",4
"17849",2021-06-07,"COFFEE",0
"17850",2021-06-08,"COFFEE",1
"17851",2021-06-09,"COFFEE",2
"17852",2021-06-10,"COFFEE",0
"17853",2021-06-11,"COFFEE",1
"17854",2021-06-12,"COFFEE",1
"17855",2021-06-13,"COFFEE",4
"17856",2021-06-14,"COFFEE",4
"17857",2021-06-15,"COFFEE",0
"17858",2021-06-16,"COFFEE",1
"17859",2021-06-17,"COFFEE",3
"17860",2021-06-18,"COFFEE",0
"17861",2021-06-19,"COFFEE",1
"17862",2021-06-20,"COFFEE",3
"17863",2021-06-21,"COFFEE",7
"17864",2021-06-22,"COFFEE",4
"17865",2021-06-23,"COFFEE",3
"17866",2021-06-24,"COFFEE",2
"17867",2021-06-25,"COFFEE",7
"17868",2021-06-26,"COFFEE",4
"17869",2021-06-27,"COFFEE",5
"17870",2021-06-28,"COFFEE",8
"17871",2021-06-29,"COFFEE",10
"17872",2021-06-30,"COFFEE",0
"17873",2021-07-01,"COFFEE",5
"17874",2021-07-02,"COFFEE",5
"17875",2021-07-03,"COFFEE",6
"17876",2021-07-04,"COFFEE",7
"17877",2021-07-05,"COFFEE",6
"17878",2021-07-06,"COFFEE",10
"17879",2021-07-07,"COFFEE",13
"17880",2021-07-08,"COFFEE",6
"17881",2021-07-09,"COFFEE",15
"17882",2021-07-10,"COFFEE",8
"17883",2021-07-11,"COFFEE",7
"17884",2021-07-12,"COFFEE",17
"17885",2021-07-13,"COFFEE",20
"17886",2021-07-14,"COFFEE",27
"17887",2021-07-15,"COFFEE",16
"17888",2021-07-16,"COFFEE",17
"17889",2021-07-17,"COFFEE",15
"17890",2021-07-18,"COFFEE",22
"17891",2021-07-19,"COFFEE",30
"17892",2021-07-20,"COFFEE",29
"17893",2021-07-21,"COFFEE",33
"17894",2021-07-22,"COFFEE",23
"17895",2021-07-23,"COFFEE",32
"17896",2021-07-24,"COFFEE",27
"17897",2021-07-25,"COFFEE",29
"17898",2021-07-26,"COFFEE",66
"17899",2021-07-27,"COFFEE",67
"17900",2021-07-28,"COFFEE",69
"17901",2021-07-29,"COFFEE",69
"17902",2021-07-30,"COFFEE",61
"17903",2021-07-31,"COFFEE",36
"17904",2021-08-01,"COFFEE",41
"17905",2021-08-02,"COFFEE",89
"17906",2021-08-03,"COFFEE",76
"17907",2021-08-04,"COFFEE",82
"17908",2021-08-05,"COFFEE",72
"17909",2021-08-06,"COFFEE",81
"17910",2021-08-07,"COFFEE",55
"17911",2021-08-08,"COFFEE",64
"17912",2021-08-09,"COFFEE",117
"17913",2021-08-10,"COFFEE",74
"17914",2021-08-11,"COFFEE",95
"17915",2021-08-12,"COFFEE",72
"17916",2021-08-13,"COFFEE",87
"17917",2021-08-14,"COFFEE",45
"17918",2021-08-15,"COFFEE",57
"17919",2021-08-16,"COFFEE",70
"17920",2021-08-17,"COFFEE",56
"17921",2021-08-18,"COFFEE",63
"17922",2021-08-19,"COFFEE",70
"17923",2021-08-20,"COFFEE",61
"17924",2021-08-21,"COFFEE",44
"17925",2021-08-22,"COFFEE",37
"17926",2021-08-23,"COFFEE",79
"17927",2021-08-24,"COFFEE",50
"17928",2021-08-25,"COFFEE",61
"17929",2021-08-26,"COFFEE",47
"17930",2021-08-27,"COFFEE",56
"17931",2021-08-28,"COFFEE",25
"17932",2021-08-29,"COFFEE",39
"17933",2021-08-30,"COFFEE",48
"17934",2021-08-31,"COFFEE",63
"17935",2021-09-01,"COFFEE",40
"17936",2021-09-02,"COFFEE",37
"17937",2021-09-03,"COFFEE",40
"17938",2021-09-04,"COFFEE",18
"17939",2021-09-05,"COFFEE",17
"17940",2021-09-06,"COFFEE",24
"17941",2021-09-07,"COFFEE",56
"17942",2021-09-08,"COFFEE",29
"17943",2021-09-09,"COFFEE",33
"17944",2021-09-10,"COFFEE",33
"17945",2021-09-11,"COFFEE",13
"17946",2021-09-12,"COFFEE",19
"17947",2021-09-13,"COFFEE",30
"17948",2021-09-14,"COFFEE",41
"17949",2021-09-15,"COFFEE",24
"17950",2021-09-16,"COFFEE",19
"17951",2021-09-17,"COFFEE",19
"17952",2021-09-18,"COFFEE",18
"17953",2021-09-19,"COFFEE",10
"17954",2021-09-20,"COFFEE",25
"17955",2021-09-21,"COFFEE",30
"17956",2021-09-22,"COFFEE",21
"17957",2021-09-23,"COFFEE",21
"17958",2021-09-24,"COFFEE",18
"17959",2021-09-25,"COFFEE",10
"17960",2021-09-26,"COFFEE",13
"17961",2021-09-27,"COFFEE",9
"17962",2021-09-28,"COFFEE",11
"17963",2021-09-29,"COFFEE",9
"17964",2021-09-30,"COFFEE",11
"17965",2021-10-01,"COFFEE",17
"17966",2021-10-02,"COFFEE",7
"17967",2021-10-03,"COFFEE",7
"17968",2021-10-04,"COFFEE",14
"17969",2021-10-05,"COFFEE",11
"17970",2021-10-06,"COFFEE",13
"17971",2021-10-07,"COFFEE",6
"17972",2021-10-08,"COFFEE",9
"17973",2021-10-09,"COFFEE",1
"17974",2021-10-10,"COFFEE",6
"17975",2021-10-11,"COFFEE",4
"17976",2021-10-12,"COFFEE",5
"17977",2021-10-13,"COFFEE",7
"17978",2021-10-14,"COFFEE",3
"17979",2021-10-15,"COFFEE",1
"17980",2021-10-16,"COFFEE",0
"17981",2021-10-17,"COFFEE",4
"17982",2021-10-18,"COFFEE",1
"17983",2021-10-19,"COFFEE",2
"17984",2021-10-20,"COFFEE",1
"17985",2021-10-21,"COFFEE",3
"17986",2021-10-22,"COFFEE",3
"17987",2021-10-23,"COFFEE",1
"17988",2021-10-24,"COFFEE",1
"17989",2021-10-25,"COFFEE",4
"17990",2021-10-26,"COFFEE",4
"17991",2021-10-27,"COFFEE",8
"17992",2021-10-28,"COFFEE",6
"17993",2021-10-29,"COFFEE",5
"17994",2021-10-30,"COFFEE",2
"17995",2021-10-31,"COFFEE",3
"17996",2021-11-01,"COFFEE",9
"17997",2021-11-02,"COFFEE",4
"17998",2021-11-03,"COFFEE",1
"17999",2021-11-04,"COFFEE",4
"18000",2021-11-05,"COFFEE",5
"18001",2021-11-06,"COFFEE",4
"18002",2021-11-07,"COFFEE",1
"18003",2021-11-08,"COFFEE",5
"18004",2021-11-09,"COFFEE",2
"18005",2021-11-10,"COFFEE",1
"18006",2021-11-11,"COFFEE",4
"18007",2021-11-12,"COFFEE",4
"18008",2021-11-13,"COFFEE",1
"18009",2021-11-14,"COFFEE",3
"18010",2021-11-15,"COFFEE",4
"18011",2021-11-16,"COFFEE",6
"18012",2021-11-17,"COFFEE",2
"18013",2021-11-18,"COFFEE",5
"18014",2021-11-19,"COFFEE",4
"18015",2021-11-20,"COFFEE",3
"18016",2021-11-21,"COFFEE",0
"18017",2021-11-22,"COFFEE",3
"18018",2021-11-23,"COFFEE",2
"18019",2021-11-24,"COFFEE",3
"18020",2021-11-25,"COFFEE",1
"18021",2021-11-26,"COFFEE",5
"18022",2021-11-27,"COFFEE",7
"18023",2021-11-28,"COFFEE",4
"18024",2021-11-29,"COFFEE",7
"18025",2021-11-30,"COFFEE",2
"18026",2021-12-01,"COFFEE",6
"18027",2021-12-02,"COFFEE",6
"18028",2021-12-03,"COFFEE",6
"18029",2021-12-04,"COFFEE",3
"18030",2021-12-05,"COFFEE",2
"18031",2021-12-06,"COFFEE",6
"18032",2021-12-07,"COFFEE",6
"18033",2021-12-08,"COFFEE",4
"18034",2021-12-09,"COFFEE",5
"18035",2021-12-10,"COFFEE",7
"18036",2021-12-11,"COFFEE",4
"18037",2021-12-12,"COFFEE",0
"18038",2021-12-13,"COFFEE",11
"18039",2021-12-14,"COFFEE",2
"18040",2021-12-15,"COFFEE",8
"18041",2021-12-16,"COFFEE",7
"18042",2021-12-17,"COFFEE",1
"18043",2021-12-18,"COFFEE",6
"18044",2021-12-19,"COFFEE",10
"18045",2021-12-20,"COFFEE",18
"18046",2021-12-21,"COFFEE",12
"18047",2021-12-22,"COFFEE",22
"18048",2021-12-23,"COFFEE",21
"18049",2021-12-24,"COFFEE",23
"18050",2021-12-25,"COFFEE",14
"18051",2021-12-26,"COFFEE",35
"18052",2021-12-27,"COFFEE",59
"18053",2021-12-28,"COFFEE",49
"18054",2021-12-29,"COFFEE",54
"18055",2021-12-30,"COFFEE",66
"18056",2021-12-31,"COFFEE",46
"18057",2022-01-01,"COFFEE",56
"18058",2022-01-02,"COFFEE",70
"18059",2022-01-03,"COFFEE",87
"18060",2022-01-04,"COFFEE",125
"18061",2022-01-05,"COFFEE",114
"18062",2022-01-06,"COFFEE",94
"18063",2022-01-07,"COFFEE",106
"18064",2022-01-08,"COFFEE",75
"18065",2022-01-09,"COFFEE",78
"18066",2022-01-10,"COFFEE",181
"18067",2022-01-11,"COFFEE",145
