"","DtCaseOrDeathOrTest","Jurisdiction","CSumDeath"
"29994",2022-08-01,"ELMORE",358
"29995",2022-08-02,"ELMORE",358
"29996",2022-08-03,"ELMORE",358
"29997",2022-08-04,"ELMORE",358
"29998",2022-08-05,"ELMORE",359
"29999",2022-08-06,"ELMORE",359
"30000",2022-08-07,"ELMORE",359
"30001",2022-08-08,"ELMORE",359
"30002",2022-08-09,"ELMORE",359
"30003",2022-08-10,"ELMORE",359
"30004",2022-08-11,"ELMORE",359
"30005",2022-08-12,"ELMORE",359
"30006",2022-08-13,"ELMORE",359
"30007",2022-08-14,"ELMORE",359
"30008",2022-08-15,"ELMORE",359
"30009",2022-08-16,"ELMORE",359
"30010",2022-08-17,"ELMORE",359
"30011",2022-08-18,"ELMORE",359
"30012",2022-08-19,"ELMORE",359
"30013",2022-08-20,"ELMORE",359
"30014",2022-08-21,"ELMORE",359
"30015",2022-08-22,"ELMORE",359
"30016",2022-08-23,"ELMORE",359
"30017",2022-08-24,"ELMORE",359
"30018",2022-08-25,"ELMORE",359
"30019",2022-08-26,"ELMORE",359
"30020",2022-08-27,"ELMORE",359
"30021",2022-08-28,"ELMORE",359
"30022",2022-08-29,"ELMORE",359
"30023",2022-08-30,"ELMORE",359
"30024",2022-08-31,"ELMORE",359
"30025",2022-09-01,"ELMORE",359
"30026",2022-09-02,"ELMORE",359
"30027",2022-09-03,"ELMORE",359
"30028",2022-09-04,"ELMORE",359
"30029",2022-09-05,"ELMORE",359
"30030",2022-09-06,"ELMORE",359
"30031",2022-09-07,"ELMORE",359
"30032",2022-09-08,"ELMORE",359
"30033",2022-09-09,"ELMORE",359
"30034",2022-09-10,"ELMORE",359
"30035",2022-09-11,"ELMORE",359
"30036",2022-09-12,"ELMORE",359
"30037",2022-09-13,"ELMORE",359
"30038",2022-09-14,"ELMORE",359
"30039",2022-09-15,"ELMORE",359
"30040",2022-09-16,"ELMORE",359
"30041",2022-09-17,"ELMORE",359
"30042",2022-09-18,"ELMORE",359
"30043",2022-09-19,"ELMORE",359
"30044",2022-09-20,"ELMORE",359
"30045",2022-09-21,"ELMORE",359
"30046",2022-09-22,"ELMORE",359
"30047",2022-09-23,"ELMORE",359
"30048",2022-09-24,"ELMORE",359
"30049",2022-09-25,"ELMORE",359
"30050",2022-09-26,"ELMORE",359
"30051",2022-09-27,"ELMORE",359
"30052",2022-09-28,"ELMORE",359
"30053",2022-09-29,"ELMORE",359
"30054",2022-09-30,"ELMORE",359
"30055",2022-10-01,"ELMORE",359
"30056",2022-10-02,"ELMORE",359
"30057",2022-10-03,"ELMORE",359
"30058",2022-10-04,"ELMORE",359
"30059",2022-10-05,"ELMORE",359
"30060",2022-10-06,"ELMORE",359
"30061",2022-10-07,"ELMORE",359
"30062",2022-10-08,"ELMORE",359
"30063",2022-10-09,"ELMORE",359
"30064",2022-10-10,"ELMORE",359
"30065",2022-10-11,"ELMORE",359
"30066",2022-10-12,"ELMORE",359
"30067",2022-10-13,"ELMORE",359
"30068",2022-10-14,"ELMORE",359
"30069",2022-10-15,"ELMORE",359
"30070",2022-10-16,"ELMORE",359
"30071",2022-10-17,"ELMORE",359
"30072",2022-10-18,"ELMORE",359
"30073",2022-10-19,"ELMORE",359
"30074",2022-10-20,"ELMORE",359
"30075",2022-10-21,"ELMORE",359
"30076",2022-10-22,"ELMORE",359
"30077",2022-10-23,"ELMORE",359
"30078",2022-10-24,"ELMORE",359
"30079",2022-10-25,"ELMORE",359
"30080",2022-10-26,"ELMORE",359
"30081",2022-10-27,"ELMORE",359
"30082",2022-10-28,"ELMORE",359
"30083",2022-10-29,"ELMORE",359
"30084",2022-10-30,"ELMORE",359
"30085",2022-10-31,"ELMORE",359
"30086",2022-11-01,"ELMORE",359
"30087",2022-11-02,"ELMORE",359
"30088",2022-11-03,"ELMORE",359
"30089",2022-11-04,"ELMORE",359
"30090",2022-11-05,"ELMORE",359
"30091",2022-11-06,"ELMORE",359
"30092",2022-11-07,"ELMORE",359
"30093",2022-11-08,"ELMORE",359
"30094",2022-11-09,"ELMORE",359
"30095",2022-11-10,"ELMORE",359
"30096",2022-11-11,"ELMORE",359
"30097",2022-11-12,"ELMORE",359
"30098",2022-11-13,"ELMORE",359
"30099",2022-11-14,"ELMORE",359
"30100",2022-11-15,"ELMORE",359
"30101",2022-11-16,"ELMORE",359
"30102",2022-11-17,"ELMORE",359
"30103",2022-11-18,"ELMORE",359
"30104",2022-11-19,"ELMORE",359
"30105",2022-11-20,"ELMORE",359
"30106",2022-11-21,"ELMORE",359
"30107",2022-11-22,"ELMORE",359
"30108",2022-11-23,"ELMORE",359
"30109",2022-11-24,"ELMORE",359
"30110",2022-11-25,"ELMORE",359
"30111",2022-11-26,"ELMORE",360
"30112",2022-11-27,"ELMORE",360
"30113",2022-11-28,"ELMORE",360
"30114",2022-11-29,"ELMORE",360
"30115",2022-11-30,"ELMORE",360
"30116",2022-12-01,"ELMORE",360
"30117",2022-12-02,"ELMORE",360
"30118",2022-12-03,"ELMORE",360
"30119",2022-12-04,"ELMORE",360
"30120",2022-12-05,"ELMORE",360
"30121",2022-12-06,"ELMORE",360
"30122",2022-12-07,"ELMORE",360
"30123",2022-12-08,"ELMORE",360
"30124",2022-12-09,"ELMORE",360
"30125",2022-12-10,"ELMORE",360
"30126",2022-12-11,"ELMORE",361
"30127",2022-12-12,"ELMORE",361
"30128",2022-12-13,"ELMORE",361
"30129",2022-12-14,"ELMORE",361
"30130",2022-12-15,"ELMORE",361
"30131",2022-12-16,"ELMORE",361
"30132",2022-12-17,"ELMORE",361
"30133",2022-12-18,"ELMORE",361
"30134",2022-12-19,"ELMORE",361
"30135",2022-12-20,"ELMORE",361
"30136",2022-12-21,"ELMORE",361
"30137",2022-12-22,"ELMORE",361
"30138",2022-12-23,"ELMORE",361
"30139",2022-12-24,"ELMORE",361
"30140",2022-12-25,"ELMORE",361
"30141",2022-12-26,"ELMORE",361
"30142",2022-12-27,"ELMORE",361
"30143",2022-12-28,"ELMORE",361
"30144",2022-12-29,"ELMORE",361
"30145",2022-12-30,"ELMORE",361
"30146",2022-12-31,"ELMORE",361
"30147",2023-01-01,"ELMORE",361
"30148",2023-01-02,"ELMORE",361
"30149",2023-01-03,"ELMORE",361
"30150",2023-01-04,"ELMORE",361
"30151",2023-01-05,"ELMORE",361
"30152",2023-01-06,"ELMORE",361
"30153",2023-01-07,"ELMORE",361
"30154",2023-01-08,"ELMORE",361
"30155",2023-01-09,"ELMORE",361
"30156",2023-01-10,"ELMORE",361
"30157",2023-01-11,"ELMORE",361
"30158",2023-01-12,"ELMORE",361
"30159",2023-01-13,"ELMORE",361
"30160",2023-01-14,"ELMORE",361
"30161",2023-01-15,"ELMORE",361
"30162",2023-01-16,"ELMORE",361
"30163",2023-01-17,"ELMORE",361
"30164",2023-01-18,"ELMORE",361
"30165",2023-01-19,"ELMORE",361
"30166",2023-01-20,"ELMORE",361
"30167",2023-01-21,"ELMORE",361
"30168",2023-01-22,"ELMORE",362
"30169",2023-01-23,"ELMORE",362
"30170",2023-01-24,"ELMORE",362
"30171",2023-01-25,"ELMORE",362
"30172",2023-01-26,"ELMORE",362
"30173",2023-01-27,"ELMORE",362
"30174",2023-01-28,"ELMORE",362
"30175",2023-01-29,"ELMORE",362
"30176",2023-01-30,"ELMORE",362
"30177",2023-01-31,"ELMORE",362
"30178",2023-02-01,"ELMORE",362
"30179",2023-02-02,"ELMORE",362
"30180",2023-02-03,"ELMORE",362
"30181",2023-02-04,"ELMORE",362
"30182",2023-02-05,"ELMORE",362
"30183",2023-02-06,"ELMORE",362
"30184",2023-02-07,"ELMORE",362
"30185",2023-02-08,"ELMORE",362
"30186",2023-02-09,"ELMORE",362
"30187",2023-02-10,"ELMORE",362
"30188",2023-02-11,"ELMORE",362
"30189",2023-02-12,"ELMORE",362
"30190",2023-02-13,"ELMORE",362
"30191",2023-02-14,"ELMORE",362
"30192",2023-02-15,"ELMORE",362
"30193",2023-02-16,"ELMORE",362
"30194",2023-02-17,"ELMORE",362
"30195",2023-02-18,"ELMORE",362
"30196",2023-02-19,"ELMORE",362
"30197",2023-02-20,"ELMORE",362
"30198",2023-02-21,"ELMORE",362
"30199",2023-02-22,"ELMORE",362
"30200",2023-02-23,"ELMORE",362
"30201",2023-02-24,"ELMORE",362
"30202",2023-02-25,"ELMORE",362
"30203",2023-02-26,"ELMORE",362
"30204",2023-02-27,"ELMORE",362
"30205",2023-02-28,"ELMORE",362
"30206",2023-03-01,"ELMORE",362
"30207",2023-03-02,"ELMORE",362
"30208",2023-03-03,"ELMORE",362
"30209",2023-03-04,"ELMORE",362
"30210",2023-03-05,"ELMORE",362
"30211",2023-03-06,"ELMORE",362
"30212",2023-03-07,"ELMORE",362
"30213",2020-01-01,"ESCAMBIA",0
"30214",2020-01-02,"ESCAMBIA",0
"30215",2020-01-03,"ESCAMBIA",0
"30216",2020-01-04,"ESCAMBIA",0
"30217",2020-01-05,"ESCAMBIA",0
"30218",2020-01-06,"ESCAMBIA",0
"30219",2020-01-07,"ESCAMBIA",0
"30220",2020-01-08,"ESCAMBIA",0
"30221",2020-01-09,"ESCAMBIA",0
"30222",2020-01-10,"ESCAMBIA",0
"30223",2020-01-11,"ESCAMBIA",0
"30224",2020-01-12,"ESCAMBIA",0
"30225",2020-01-13,"ESCAMBIA",0
"30226",2020-01-14,"ESCAMBIA",0
"30227",2020-01-15,"ESCAMBIA",0
"30228",2020-01-16,"ESCAMBIA",0
"30229",2020-01-17,"ESCAMBIA",0
"30230",2020-01-18,"ESCAMBIA",0
"30231",2020-01-19,"ESCAMBIA",0
"30232",2020-01-20,"ESCAMBIA",0
"30233",2020-01-21,"ESCAMBIA",0
"30234",2020-01-22,"ESCAMBIA",0
"30235",2020-01-23,"ESCAMBIA",0
"30236",2020-01-24,"ESCAMBIA",0
"30237",2020-01-25,"ESCAMBIA",0
"30238",2020-01-26,"ESCAMBIA",0
"30239",2020-01-27,"ESCAMBIA",0
"30240",2020-01-28,"ESCAMBIA",0
"30241",2020-01-29,"ESCAMBIA",0
"30242",2020-01-30,"ESCAMBIA",0
"30243",2020-01-31,"ESCAMBIA",0
"30244",2020-02-01,"ESCAMBIA",0
"30245",2020-02-02,"ESCAMBIA",0
"30246",2020-02-03,"ESCAMBIA",0
"30247",2020-02-04,"ESCAMBIA",0
"30248",2020-02-05,"ESCAMBIA",0
"30249",2020-02-06,"ESCAMBIA",0
"30250",2020-02-07,"ESCAMBIA",0
"30251",2020-02-08,"ESCAMBIA",0
"30252",2020-02-09,"ESCAMBIA",0
"30253",2020-02-10,"ESCAMBIA",0
"30254",2020-02-11,"ESCAMBIA",0
"30255",2020-02-12,"ESCAMBIA",0
"30256",2020-02-13,"ESCAMBIA",0
"30257",2020-02-14,"ESCAMBIA",0
"30258",2020-02-15,"ESCAMBIA",0
"30259",2020-02-16,"ESCAMBIA",0
"30260",2020-02-17,"ESCAMBIA",0
"30261",2020-02-18,"ESCAMBIA",0
"30262",2020-02-19,"ESCAMBIA",0
"30263",2020-02-20,"ESCAMBIA",0
"30264",2020-02-21,"ESCAMBIA",0
"30265",2020-02-22,"ESCAMBIA",0
"30266",2020-02-23,"ESCAMBIA",0
"30267",2020-02-24,"ESCAMBIA",0
"30268",2020-02-25,"ESCAMBIA",0
"30269",2020-02-26,"ESCAMBIA",0
"30270",2020-02-27,"ESCAMBIA",0
"30271",2020-02-28,"ESCAMBIA",0
"30272",2020-02-29,"ESCAMBIA",0
"30273",2020-03-01,"ESCAMBIA",0
"30274",2020-03-02,"ESCAMBIA",0
"30275",2020-03-03,"ESCAMBIA",0
"30276",2020-03-04,"ESCAMBIA",0
"30277",2020-03-05,"ESCAMBIA",0
"30278",2020-03-06,"ESCAMBIA",0
"30279",2020-03-07,"ESCAMBIA",0
"30280",2020-03-08,"ESCAMBIA",0
"30281",2020-03-09,"ESCAMBIA",0
"30282",2020-03-10,"ESCAMBIA",0
"30283",2020-03-11,"ESCAMBIA",0
"30284",2020-03-12,"ESCAMBIA",0
"30285",2020-03-13,"ESCAMBIA",0
"30286",2020-03-14,"ESCAMBIA",0
"30287",2020-03-15,"ESCAMBIA",0
"30288",2020-03-16,"ESCAMBIA",0
"30289",2020-03-17,"ESCAMBIA",0
"30290",2020-03-18,"ESCAMBIA",0
"30291",2020-03-19,"ESCAMBIA",0
"30292",2020-03-20,"ESCAMBIA",0
"30293",2020-03-21,"ESCAMBIA",0
"30294",2020-03-22,"ESCAMBIA",0
"30295",2020-03-23,"ESCAMBIA",0
"30296",2020-03-24,"ESCAMBIA",0
"30297",2020-03-25,"ESCAMBIA",0
"30298",2020-03-26,"ESCAMBIA",0
"30299",2020-03-27,"ESCAMBIA",0
"30300",2020-03-28,"ESCAMBIA",0
"30301",2020-03-29,"ESCAMBIA",0
"30302",2020-03-30,"ESCAMBIA",0
"30303",2020-03-31,"ESCAMBIA",0
"30304",2020-04-01,"ESCAMBIA",0
"30305",2020-04-02,"ESCAMBIA",0
"30306",2020-04-03,"ESCAMBIA",0
"30307",2020-04-04,"ESCAMBIA",0
"30308",2020-04-05,"ESCAMBIA",0
"30309",2020-04-06,"ESCAMBIA",0
"30310",2020-04-07,"ESCAMBIA",0
"30311",2020-04-08,"ESCAMBIA",0
"30312",2020-04-09,"ESCAMBIA",0
"30313",2020-04-10,"ESCAMBIA",0
"30314",2020-04-11,"ESCAMBIA",0
"30315",2020-04-12,"ESCAMBIA",0
"30316",2020-04-13,"ESCAMBIA",0
"30317",2020-04-14,"ESCAMBIA",0
"30318",2020-04-15,"ESCAMBIA",0
"30319",2020-04-16,"ESCAMBIA",0
"30320",2020-04-17,"ESCAMBIA",0
"30321",2020-04-18,"ESCAMBIA",0
"30322",2020-04-19,"ESCAMBIA",0
"30323",2020-04-20,"ESCAMBIA",0
"30324",2020-04-21,"ESCAMBIA",1
"30325",2020-04-22,"ESCAMBIA",1
"30326",2020-04-23,"ESCAMBIA",1
"30327",2020-04-24,"ESCAMBIA",2
"30328",2020-04-25,"ESCAMBIA",2
"30329",2020-04-26,"ESCAMBIA",2
"30330",2020-04-27,"ESCAMBIA",2
"30331",2020-04-28,"ESCAMBIA",2
"30332",2020-04-29,"ESCAMBIA",2
"30333",2020-04-30,"ESCAMBIA",2
"30334",2020-05-01,"ESCAMBIA",2
"30335",2020-05-02,"ESCAMBIA",2
"30336",2020-05-03,"ESCAMBIA",2
"30337",2020-05-04,"ESCAMBIA",2
"30338",2020-05-05,"ESCAMBIA",3
"30339",2020-05-06,"ESCAMBIA",3
"30340",2020-05-07,"ESCAMBIA",3
"30341",2020-05-08,"ESCAMBIA",3
"30342",2020-05-09,"ESCAMBIA",3
"30343",2020-05-10,"ESCAMBIA",3
"30344",2020-05-11,"ESCAMBIA",3
"30345",2020-05-12,"ESCAMBIA",3
"30346",2020-05-13,"ESCAMBIA",3
"30347",2020-05-14,"ESCAMBIA",3
"30348",2020-05-15,"ESCAMBIA",3
"30349",2020-05-16,"ESCAMBIA",3
"30350",2020-05-17,"ESCAMBIA",3
"30351",2020-05-18,"ESCAMBIA",3
"30352",2020-05-19,"ESCAMBIA",3
"30353",2020-05-20,"ESCAMBIA",3
"30354",2020-05-21,"ESCAMBIA",3
"30355",2020-05-22,"ESCAMBIA",3
"30356",2020-05-23,"ESCAMBIA",3
"30357",2020-05-24,"ESCAMBIA",3
"30358",2020-05-25,"ESCAMBIA",3
"30359",2020-05-26,"ESCAMBIA",3
"30360",2020-05-27,"ESCAMBIA",3
"30361",2020-05-28,"ESCAMBIA",3
"30362",2020-05-29,"ESCAMBIA",3
"30363",2020-05-30,"ESCAMBIA",3
"30364",2020-05-31,"ESCAMBIA",3
"30365",2020-06-01,"ESCAMBIA",3
"30366",2020-06-02,"ESCAMBIA",3
"30367",2020-06-03,"ESCAMBIA",3
"30368",2020-06-04,"ESCAMBIA",3
"30369",2020-06-05,"ESCAMBIA",4
"30370",2020-06-06,"ESCAMBIA",4
"30371",2020-06-07,"ESCAMBIA",4
"30372",2020-06-08,"ESCAMBIA",4
"30373",2020-06-09,"ESCAMBIA",4
"30374",2020-06-10,"ESCAMBIA",4
"30375",2020-06-11,"ESCAMBIA",5
"30376",2020-06-12,"ESCAMBIA",5
"30377",2020-06-13,"ESCAMBIA",5
"30378",2020-06-14,"ESCAMBIA",5
"30379",2020-06-15,"ESCAMBIA",6
"30380",2020-06-16,"ESCAMBIA",6
"30381",2020-06-17,"ESCAMBIA",6
"30382",2020-06-18,"ESCAMBIA",6
"30383",2020-06-19,"ESCAMBIA",6
"30384",2020-06-20,"ESCAMBIA",6
"30385",2020-06-21,"ESCAMBIA",6
"30386",2020-06-22,"ESCAMBIA",6
"30387",2020-06-23,"ESCAMBIA",6
"30388",2020-06-24,"ESCAMBIA",6
"30389",2020-06-25,"ESCAMBIA",6
"30390",2020-06-26,"ESCAMBIA",6
"30391",2020-06-27,"ESCAMBIA",6
"30392",2020-06-28,"ESCAMBIA",6
"30393",2020-06-29,"ESCAMBIA",6
"30394",2020-06-30,"ESCAMBIA",6
"30395",2020-07-01,"ESCAMBIA",6
"30396",2020-07-02,"ESCAMBIA",7
"30397",2020-07-03,"ESCAMBIA",8
"30398",2020-07-04,"ESCAMBIA",8
"30399",2020-07-05,"ESCAMBIA",8
"30400",2020-07-06,"ESCAMBIA",8
"30401",2020-07-07,"ESCAMBIA",9
"30402",2020-07-08,"ESCAMBIA",10
"30403",2020-07-09,"ESCAMBIA",11
"30404",2020-07-10,"ESCAMBIA",11
"30405",2020-07-11,"ESCAMBIA",12
"30406",2020-07-12,"ESCAMBIA",13
"30407",2020-07-13,"ESCAMBIA",13
"30408",2020-07-14,"ESCAMBIA",14
"30409",2020-07-15,"ESCAMBIA",14
"30410",2020-07-16,"ESCAMBIA",14
"30411",2020-07-17,"ESCAMBIA",14
"30412",2020-07-18,"ESCAMBIA",14
"30413",2020-07-19,"ESCAMBIA",15
"30414",2020-07-20,"ESCAMBIA",15
"30415",2020-07-21,"ESCAMBIA",17
"30416",2020-07-22,"ESCAMBIA",18
"30417",2020-07-23,"ESCAMBIA",19
"30418",2020-07-24,"ESCAMBIA",19
"30419",2020-07-25,"ESCAMBIA",20
"30420",2020-07-26,"ESCAMBIA",20
"30421",2020-07-27,"ESCAMBIA",20
"30422",2020-07-28,"ESCAMBIA",20
"30423",2020-07-29,"ESCAMBIA",21
"30424",2020-07-30,"ESCAMBIA",21
"30425",2020-07-31,"ESCAMBIA",21
"30426",2020-08-01,"ESCAMBIA",21
"30427",2020-08-02,"ESCAMBIA",21
"30428",2020-08-03,"ESCAMBIA",21
"30429",2020-08-04,"ESCAMBIA",22
"30430",2020-08-05,"ESCAMBIA",22
"30431",2020-08-06,"ESCAMBIA",24
"30432",2020-08-07,"ESCAMBIA",24
"30433",2020-08-08,"ESCAMBIA",25
"30434",2020-08-09,"ESCAMBIA",25
"30435",2020-08-10,"ESCAMBIA",25
"30436",2020-08-11,"ESCAMBIA",25
"30437",2020-08-12,"ESCAMBIA",25
"30438",2020-08-13,"ESCAMBIA",25
"30439",2020-08-14,"ESCAMBIA",25
"30440",2020-08-15,"ESCAMBIA",25
"30441",2020-08-16,"ESCAMBIA",25
"30442",2020-08-17,"ESCAMBIA",26
"30443",2020-08-18,"ESCAMBIA",27
"30444",2020-08-19,"ESCAMBIA",28
"30445",2020-08-20,"ESCAMBIA",28
"30446",2020-08-21,"ESCAMBIA",29
"30447",2020-08-22,"ESCAMBIA",29
"30448",2020-08-23,"ESCAMBIA",29
"30449",2020-08-24,"ESCAMBIA",31
"30450",2020-08-25,"ESCAMBIA",32
"30451",2020-08-26,"ESCAMBIA",32
"30452",2020-08-27,"ESCAMBIA",32
"30453",2020-08-28,"ESCAMBIA",32
"30454",2020-08-29,"ESCAMBIA",32
"30455",2020-08-30,"ESCAMBIA",32
"30456",2020-08-31,"ESCAMBIA",32
"30457",2020-09-01,"ESCAMBIA",32
"30458",2020-09-02,"ESCAMBIA",32
"30459",2020-09-03,"ESCAMBIA",32
"30460",2020-09-04,"ESCAMBIA",32
"30461",2020-09-05,"ESCAMBIA",32
"30462",2020-09-06,"ESCAMBIA",32
"30463",2020-09-07,"ESCAMBIA",32
"30464",2020-09-08,"ESCAMBIA",32
"30465",2020-09-09,"ESCAMBIA",33
"30466",2020-09-10,"ESCAMBIA",33
"30467",2020-09-11,"ESCAMBIA",33
"30468",2020-09-12,"ESCAMBIA",33
"30469",2020-09-13,"ESCAMBIA",33
"30470",2020-09-14,"ESCAMBIA",33
"30471",2020-09-15,"ESCAMBIA",33
"30472",2020-09-16,"ESCAMBIA",33
"30473",2020-09-17,"ESCAMBIA",33
"30474",2020-09-18,"ESCAMBIA",33
"30475",2020-09-19,"ESCAMBIA",34
"30476",2020-09-20,"ESCAMBIA",34
"30477",2020-09-21,"ESCAMBIA",34
"30478",2020-09-22,"ESCAMBIA",34
"30479",2020-09-23,"ESCAMBIA",34
"30480",2020-09-24,"ESCAMBIA",34
"30481",2020-09-25,"ESCAMBIA",34
"30482",2020-09-26,"ESCAMBIA",34
"30483",2020-09-27,"ESCAMBIA",34
"30484",2020-09-28,"ESCAMBIA",34
"30485",2020-09-29,"ESCAMBIA",35
"30486",2020-09-30,"ESCAMBIA",35
"30487",2020-10-01,"ESCAMBIA",37
"30488",2020-10-02,"ESCAMBIA",37
"30489",2020-10-03,"ESCAMBIA",37
"30490",2020-10-04,"ESCAMBIA",37
"30491",2020-10-05,"ESCAMBIA",37
"30492",2020-10-06,"ESCAMBIA",37
"30493",2020-10-07,"ESCAMBIA",37
"30494",2020-10-08,"ESCAMBIA",37
"30495",2020-10-09,"ESCAMBIA",37
"30496",2020-10-10,"ESCAMBIA",37
"30497",2020-10-11,"ESCAMBIA",38
"30498",2020-10-12,"ESCAMBIA",38
"30499",2020-10-13,"ESCAMBIA",38
"30500",2020-10-14,"ESCAMBIA",38
"30501",2020-10-15,"ESCAMBIA",38
"30502",2020-10-16,"ESCAMBIA",38
"30503",2020-10-17,"ESCAMBIA",38
"30504",2020-10-18,"ESCAMBIA",38
"30505",2020-10-19,"ESCAMBIA",39
"30506",2020-10-20,"ESCAMBIA",39
"30507",2020-10-21,"ESCAMBIA",39
"30508",2020-10-22,"ESCAMBIA",39
"30509",2020-10-23,"ESCAMBIA",39
"30510",2020-10-24,"ESCAMBIA",39
"30511",2020-10-25,"ESCAMBIA",39
"30512",2020-10-26,"ESCAMBIA",39
"30513",2020-10-27,"ESCAMBIA",39
"30514",2020-10-28,"ESCAMBIA",39
"30515",2020-10-29,"ESCAMBIA",39
"30516",2020-10-30,"ESCAMBIA",39
"30517",2020-10-31,"ESCAMBIA",39
"30518",2020-11-01,"ESCAMBIA",39
"30519",2020-11-02,"ESCAMBIA",39
"30520",2020-11-03,"ESCAMBIA",39
"30521",2020-11-04,"ESCAMBIA",39
"30522",2020-11-05,"ESCAMBIA",39
"30523",2020-11-06,"ESCAMBIA",39
"30524",2020-11-07,"ESCAMBIA",39
"30525",2020-11-08,"ESCAMBIA",39
"30526",2020-11-09,"ESCAMBIA",39
"30527",2020-11-10,"ESCAMBIA",39
"30528",2020-11-11,"ESCAMBIA",39
"30529",2020-11-12,"ESCAMBIA",39
"30530",2020-11-13,"ESCAMBIA",39
"30531",2020-11-14,"ESCAMBIA",39
"30532",2020-11-15,"ESCAMBIA",39
"30533",2020-11-16,"ESCAMBIA",39
"30534",2020-11-17,"ESCAMBIA",39
"30535",2020-11-18,"ESCAMBIA",39
"30536",2020-11-19,"ESCAMBIA",39
"30537",2020-11-20,"ESCAMBIA",39
"30538",2020-11-21,"ESCAMBIA",39
"30539",2020-11-22,"ESCAMBIA",39
"30540",2020-11-23,"ESCAMBIA",39
"30541",2020-11-24,"ESCAMBIA",39
"30542",2020-11-25,"ESCAMBIA",39
"30543",2020-11-26,"ESCAMBIA",39
"30544",2020-11-27,"ESCAMBIA",40
"30545",2020-11-28,"ESCAMBIA",40
"30546",2020-11-29,"ESCAMBIA",40
"30547",2020-11-30,"ESCAMBIA",40
"30548",2020-12-01,"ESCAMBIA",40
"30549",2020-12-02,"ESCAMBIA",41
"30550",2020-12-03,"ESCAMBIA",42
"30551",2020-12-04,"ESCAMBIA",42
"30552",2020-12-05,"ESCAMBIA",42
"30553",2020-12-06,"ESCAMBIA",42
"30554",2020-12-07,"ESCAMBIA",43
"30555",2020-12-08,"ESCAMBIA",43
"30556",2020-12-09,"ESCAMBIA",43
"30557",2020-12-10,"ESCAMBIA",43
"30558",2020-12-11,"ESCAMBIA",44
"30559",2020-12-12,"ESCAMBIA",45
"30560",2020-12-13,"ESCAMBIA",45
"30561",2020-12-14,"ESCAMBIA",45
"30562",2020-12-15,"ESCAMBIA",45
"30563",2020-12-16,"ESCAMBIA",45
"30564",2020-12-17,"ESCAMBIA",45
"30565",2020-12-18,"ESCAMBIA",45
"30566",2020-12-19,"ESCAMBIA",46
"30567",2020-12-20,"ESCAMBIA",46
"30568",2020-12-21,"ESCAMBIA",47
"30569",2020-12-22,"ESCAMBIA",47
"30570",2020-12-23,"ESCAMBIA",47
"30571",2020-12-24,"ESCAMBIA",47
"30572",2020-12-25,"ESCAMBIA",47
"30573",2020-12-26,"ESCAMBIA",48
"30574",2020-12-27,"ESCAMBIA",48
"30575",2020-12-28,"ESCAMBIA",48
"30576",2020-12-29,"ESCAMBIA",49
"30577",2020-12-30,"ESCAMBIA",49
"30578",2020-12-31,"ESCAMBIA",51
"30579",2021-01-01,"ESCAMBIA",52
"30580",2021-01-02,"ESCAMBIA",52
"30581",2021-01-03,"ESCAMBIA",53
"30582",2021-01-04,"ESCAMBIA",53
"30583",2021-01-05,"ESCAMBIA",53
"30584",2021-01-06,"ESCAMBIA",55
"30585",2021-01-07,"ESCAMBIA",55
"30586",2021-01-08,"ESCAMBIA",56
"30587",2021-01-09,"ESCAMBIA",56
"30588",2021-01-10,"ESCAMBIA",56
"30589",2021-01-11,"ESCAMBIA",57
"30590",2021-01-12,"ESCAMBIA",57
"30591",2021-01-13,"ESCAMBIA",57
"30592",2021-01-14,"ESCAMBIA",59
"30593",2021-01-15,"ESCAMBIA",60
"30594",2021-01-16,"ESCAMBIA",60
"30595",2021-01-17,"ESCAMBIA",62
"30596",2021-01-18,"ESCAMBIA",64
"30597",2021-01-19,"ESCAMBIA",64
"30598",2021-01-20,"ESCAMBIA",65
"30599",2021-01-21,"ESCAMBIA",65
"30600",2021-01-22,"ESCAMBIA",66
"30601",2021-01-23,"ESCAMBIA",69
"30602",2021-01-24,"ESCAMBIA",70
"30603",2021-01-25,"ESCAMBIA",70
"30604",2021-01-26,"ESCAMBIA",70
"30605",2021-01-27,"ESCAMBIA",71
"30606",2021-01-28,"ESCAMBIA",72
"30607",2021-01-29,"ESCAMBIA",73
"30608",2021-01-30,"ESCAMBIA",74
"30609",2021-01-31,"ESCAMBIA",74
"30610",2021-02-01,"ESCAMBIA",74
"30611",2021-02-02,"ESCAMBIA",74
"30612",2021-02-03,"ESCAMBIA",74
"30613",2021-02-04,"ESCAMBIA",75
"30614",2021-02-05,"ESCAMBIA",76
"30615",2021-02-06,"ESCAMBIA",76
"30616",2021-02-07,"ESCAMBIA",76
"30617",2021-02-08,"ESCAMBIA",76
"30618",2021-02-09,"ESCAMBIA",79
"30619",2021-02-10,"ESCAMBIA",80
"30620",2021-02-11,"ESCAMBIA",80
"30621",2021-02-12,"ESCAMBIA",80
"30622",2021-02-13,"ESCAMBIA",80
"30623",2021-02-14,"ESCAMBIA",82
"30624",2021-02-15,"ESCAMBIA",82
"30625",2021-02-16,"ESCAMBIA",82
"30626",2021-02-17,"ESCAMBIA",83
"30627",2021-02-18,"ESCAMBIA",83
"30628",2021-02-19,"ESCAMBIA",83
